visual_project_id;visual_project_code;role;week;period_key;required_R;allocated_A_numeric;diff_D;cell_state;badges;active_resources;historical_resources;source_demands;is_overall_officina;source
2519;423_26 (SITE);CARPENTIERE;18;2618;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;ANTONAZZO GIU | ok mans | 1:1;;;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);COIBENTATORE;14;2614;4.0;0;4.0;MISSING_RED;;;;423_26 (SITE):4.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);COIBENTATORE;15;2615;4.0;0;4.0;MISSING_RED;;;;423_26 (SITE):4.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);COIBENTATORE;16;2616;4.0;2.0;2.0;MISSING_RED;FM;BALDE SAM | no mans SALDATORE FILO | 1:1 | BALDE SOU | no mans SALDATORE FILO | 1:1;;423_26 (SITE):4.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);COIBENTATORE;17;2617;4.0;3.0;1.0;MISSING_RED;FM;BALDE SAM | no mans SALDATORE FILO | 1:1 | BALDE SOU | no mans SALDATORE FILO | 1:1 | VINCI ANG | ok mans | 1:1;;423_26 (SITE):4.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);COIBENTATORE;18;2618;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;FM,NO_FAB;BALDE SAM | no mans SALDATORE FILO | 1:1;;;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);ELETTRICISTA;12;2612;1.0;0;1.0;MISSING_RED;;;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);GENERICO;12;2612;1.0;0;1.0;MISSING_RED;;;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);GENERICO;13;2613;11.0;8.0;3.0;MISSING_RED;FM;RICCHIUTI PIE | no mans ELETTRICISTA | 1:1 | BARA ADA | ok mans | 1:1 | BARA MOH | ok mans | 1:1 | CAPRIULO ALE | no mans MONTATORE | 1:1 | CONTE FRA | no mans SALDATORE FILO | 1:1 | KANDE KAR | no mans SALDATORE FILO | 1:1 | MINERVA ANT | no mans MONTATORE | 1:1 | HASSAN AHM | no mans PONTEGGIATORE | 1:1;;423_26 (SITE):11.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);GENERICO;14;2614;9.0;8.0;1.0;MISSING_RED;FM;BARA ADA | ok mans | 1:1 | BARA MOH | ok mans | 1:1 | CAPRIULO ALE | no mans MONTATORE | 1:1 | CONTE FRA | no mans SALDATORE FILO | 1:1 | KANDE KAR | no mans SALDATORE FILO | 1:1 | MINERVA ANT | no mans MONTATORE | 1:1 | HASSAN AHM | no mans PONTEGGIATORE | 1:1 | SANSEVRINO GIU | no mans MONTATORE | 1:1;;423_26 (SITE):9.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);GENERICO;15;2615;11.0;10.0;1.0;MISSING_RED;FM;BARA ADA | ok mans | 1:1 | BARA MOH | ok mans | 1:1 | CAPRIULO ALE | no mans MONTATORE | 1:1 | CONTE FRA | no mans SALDATORE FILO | 1:1 | KANDE KAR | no mans SALDATORE FILO | 1:1 | MINERVA ANT | no mans MONTATORE | 1:1 | HASSAN AHM | no mans PONTEGGIATORE | 1:1 | SANSEVRINO GIU | no mans MONTATORE | 1:1 | DI MARIA CAR | no mans MONTATORE | 1:1 | DI MARIA CRI | ok mans | 1:1;;423_26 (SITE):11.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);GENERICO;16;2616;10.0;10.0;0.0;COVERED_GREEN;FM;RICCHIUTI PIE | no mans ELETTRICISTA | 1:1 | BARA ADA | ok mans | 1:1 | BARA MOH | ok mans | 1:1 | CAPRIULO ALE | no mans MONTATORE | 1:1 | CONTE FRA | no mans SALDATORE FILO | 1:1 | KANDE KAR | no mans SALDATORE FILO | 1:1 | MINERVA ANT | no mans MONTATORE | 1:1 | HASSAN AHM | no mans PONTEGGIATORE | 1:1 | SANSEVRINO GIU | no mans MONTATORE | 1:1 | DI TOTARO CHR | no mans MONTATORE | 1:1;;423_26 (SITE):10.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);GENERICO;17;2617;9.0;10.0;-1.0;SURPLUS_GREEN_RED_BORDER;FM,NO_FAB;RICCHIUTI PIE | no mans ELETTRICISTA | 1:1 | BARA ADA | ok mans | 1:1 | BARA MOH | ok mans | 1:1 | CAPRIULO ALE | no mans MONTATORE | 1:1 | CONTE FRA | no mans SALDATORE FILO | 1:1 | KANDE KAR | no mans SALDATORE FILO | 1:1 | MINERVA ANT | no mans MONTATORE | 1:1 | HASSAN AHM | no mans PONTEGGIATORE | 1:1 | SANSEVRINO GIU | no mans MONTATORE | 1:1 | DI TOTARO CHR | no mans MONTATORE | 1:1;;423_26 (SITE):9.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);GENERICO;18;2618;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;FM,NO_FAB;DI TOTARO CHR | no mans MONTATORE | 1:1;;;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);MAGAZZINIERE;12;2612;1.0;0;1.0;MISSING_RED;;;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);MAGAZZINIERE;13;2613;1.0;1.0;0.0;COVERED_GREEN;FM;ARMENTANO MIC | no mans GENERICO | 1:1;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);MAGAZZINIERE;14;2614;1.0;1.0;0.0;COVERED_GREEN;FM;ARMENTANO MIC | no mans GENERICO | 1:1;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);MAGAZZINIERE;15;2615;1.0;1.0;0.0;COVERED_GREEN;FM;ARMENTANO MIC | no mans GENERICO | 1:1;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);MAGAZZINIERE;16;2616;1.0;1.0;0.0;COVERED_GREEN;FM;ARMENTANO MIC | no mans GENERICO | 1:1;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);MAGAZZINIERE;17;2617;1.0;1.0;0.0;COVERED_GREEN;FM;ARMENTANO MIC | no mans GENERICO | 1:1;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);MAGAZZINIERE;18;2618;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;FM,NO_FAB;ARMENTANO MIC | no mans GENERICO | 1:1;;;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);PWHT;14;2614;2.0;1.0;1.0;MISSING_RED;FM;RICCHIUTI PIE | no mans ELETTRICISTA | 1:1;;423_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);PWHT;15;2615;2.0;1.0;1.0;MISSING_RED;FM;RICCHIUTI PIE | no mans ELETTRICISTA | 1:1;;423_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE FILO;14;2614;6.0;0;6.0;MISSING_RED;;;;423_26 (SITE):6.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE FILO;15;2615;8.0;0;8.0;MISSING_RED;;;;423_26 (SITE):8.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE FILO;16;2616;8.0;0;8.0;MISSING_RED;;;;423_26 (SITE):8.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE FILO;17;2617;8.0;0;8.0;MISSING_RED;;;;423_26 (SITE):8.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE TIG-ELETTRODO;14;2614;2.0;0;2.0;MISSING_RED;;;;423_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE TIG-ELETTRODO;15;2615;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;SCOTTI BRU | ok mans | 1:1;;;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE TIG-ELETTRODO;16;2616;2.0;1.0;1.0;MISSING_RED;;SCOTTI BRU | ok mans | 1:1;;423_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);SALDATORE TIG-ELETTRODO;17;2617;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;SCOTTI BRU | ok mans | 1:1;;;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);TUBISTA;13;2613;3.0;2.0;1.0;MISSING_RED;;PRUDENTINO GIU | ok mans | 1:1 | CINQUEGRANELLE DAN | ok mans | 1:1;;423_26 (SITE):3.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);TUBISTA;14;2614;1.0;1.0;0.0;COVERED_GREEN;;PRUDENTINO GIU | ok mans | 1:1;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);TUBISTA;15;2615;1.0;1.0;0.0;COVERED_GREEN;;PRUDENTINO GIU | ok mans | 1:1;;423_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);TUBISTA;16;2616;2.0;2.0;0.0;COVERED_GREEN;;PRUDENTINO GIU | ok mans | 1:1 | CINQUEGRANELLE DAN | ok mans | 1:1;;423_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
2519;423_26 (SITE);TUBISTA;17;2617;2.0;2.0;0.0;COVERED_GREEN;;PRUDENTINO GIU | ok mans | 1:1 | CINQUEGRANELLE DAN | ok mans | 1:1;;423_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);CAPO CANTIERE;23;2623;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);CAPO CANTIERE;24;2624;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);CAPO CANTIERE;25;2625;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);CAPO CANTIERE;26;2626;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);CAPO CANTIERE;27;2627;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);CAPO CANTIERE;28;2628;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);GENERICO;23;2623;2.0;0;2.0;MISSING_RED;;;;425_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);GENERICO;24;2624;4.0;0;4.0;MISSING_RED;;;;425_26 (SITE):4.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);GENERICO;25;2625;2.0;0;2.0;MISSING_RED;;;;425_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);GENERICO;26;2626;2.0;0;2.0;MISSING_RED;;;;425_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);GENERICO;27;2627;3.0;0;3.0;MISSING_RED;;;;425_26 (SITE):3.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);GENERICO;28;2628;4.0;0;4.0;MISSING_RED;;;;425_26 (SITE):4.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO;23;2623;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO;24;2624;3.0;0;3.0;MISSING_RED;;;;425_26 (SITE):3.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO;25;2625;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO;26;2626;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO;27;2627;2.0;0;2.0;MISSING_RED;;;;425_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO;28;2628;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO SERVICE;23;2623;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO SERVICE;24;2624;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO SERVICE;25;2625;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO SERVICE;26;2626;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO SERVICE;27;2627;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);MECCANICO SERVICE;28;2628;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SALDATORE TIG-ELETTRODO;24;2624;3.0;0;3.0;MISSING_RED;;;;425_26 (SITE):3.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SALDATORE TIG-ELETTRODO;27;2627;2.0;0;2.0;MISSING_RED;;;;425_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SOLLEVAMENTI;23;2623;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SOLLEVAMENTI;24;2624;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SOLLEVAMENTI;25;2625;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SOLLEVAMENTI;26;2626;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SOLLEVAMENTI;27;2627;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);SOLLEVAMENTI;28;2628;1.0;0;1.0;MISSING_RED;;;;425_26 (SITE):1.0;0;RAW_OLD_FULL_MATRIX
3174;425_26 (SITE);TUBISTA;27;2627;2.0;0;2.0;MISSING_RED;;;;425_26 (SITE):2.0;0;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;16;2616;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;17;2617;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;18;2618;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;19;2619;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;20;2620;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;21;2621;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;22;2622;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;23;2623;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;24;2624;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;25;2625;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;26;2626;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;27;2627;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;28;2628;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;29;2629;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;30;2630;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;31;2631;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;32;2632;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;33;2633;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;34;2634;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;35;2635;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;36;2636;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CAPO CANTIERE;37;2637;0.0;1.0;-1.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;CASTELLANA SAL | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;7;2607;4.0;0;4.0;MISSING_RED;;;;"OVERALL OFFICINA:2.0 ; 403-25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;8;2608;4.0;0;4.0;MISSING_RED;;;;"OVERALL OFFICINA:2.0 ; 403-25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;9;2609;4.0;0;4.0;MISSING_RED;;;;"OVERALL OFFICINA:2.0 ; 403-25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;10;2610;4.0;0;4.0;MISSING_RED;;;;"OVERALL OFFICINA:2.0 ; 403-25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;11;2611;8.0;0;8.0;MISSING_RED;;;;"OVERALL OFFICINA:4.0 ; 414_25 (OFFICINA):2.0 ; 403-25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;12;2612;10.0;0;10.0;MISSING_RED;;;;"OVERALL OFFICINA:5.0 ; 414_25 (OFFICINA):2.0 ; 403-25 (OFFICINA):2.0 ; 388-25 (OFFICINA):1.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;13;2613;10.0;2.0;8.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:5.0 ; 414_25 (OFFICINA):2.0 ; 403-25 (OFFICINA):2.0 ; 424_26 (OFFICINA):1.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;14;2614;12.0;2.0;10.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:6.0 ; 414_25 (OFFICINA):2.0 ; 401_25 (OFFICINA):1.0 ; 403-25 (OFFICINA):2.0 ; 424_26 (OFFICINA):1.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;15;2615;12.0;2.0;10.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:6.0 ; 414_25 (OFFICINA):2.0 ; 401_25 (OFFICINA):2.0 ; 403-25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;16;2616;12.0;2.0;10.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:6.0 ; 414_25 (OFFICINA):2.0 ; 401_25 (OFFICINA):2.0 ; 403-25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;17;2617;8.0;2.0;6.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:4.0 ; 414_25 (OFFICINA):2.0 ; 401_25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;18;2618;8.0;2.0;6.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:4.0 ; 414_25 (OFFICINA):2.0 ; 401_25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;19;2619;8.0;2.0;6.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:4.0 ; 414_25 (OFFICINA):2.0 ; 401_25 (OFFICINA):2.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;20;2620;6.0;2.0;4.0;MISSING_RED;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:3.0 ; 414_25 (OFFICINA):2.0 ; 401_25 (OFFICINA):1.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;21;2621;0.0;2.0;-2.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;22;2622;0.0;2.0;-2.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;23;2623;0.0;2.0;-2.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;24;2624;0.0;2.0;-2.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;25;2625;0.0;2.0;-2.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;26;2626;2.0;2.0;0.0;COVERED_GREEN;;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;"OVERALL OFFICINA:1.0 ; 401_25 (OFFICINA):1.0";1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;27;2627;0.0;2.0;-2.0;SURPLUS_GREEN_RED_BORDER;NO_FAB;MICCOLI ANG | ok mans | 1:1 | VALENTINI ALE | ok mans | 1:1;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;28;2628;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;29;2629;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;30;2630;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;31;2631;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;32;2632;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;33;2633;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;34;2634;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;35;2635;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;36;2636;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;37;2637;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
3125;OVERALL OFFICINA;CARPENTIERE;38;2638;0.0;0;0.0;EMPTY;;;;;1;RAW_OLD_FULL_MATRIX
